Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
1327,2901,species,Double-banded Sandgrouse,Pterocles bicinctus,,Moremi--Khwai River (north side),BW-NW,12 Oct 2014,L1220375,S20696861,,1
1328,9659,species,Bradfield's Hornbill,Lophoceros bradfieldi,,Chobe NP--Savuti Camp,BW-NW,11 Oct 2014,L1026975,S20736714,,1
1329,9836,species,Southern Carmine Bee-eater,Merops nubicoides,,Chobe River--west of Kasane,BW-NW,09 Oct 2014,L2538778,S20699076,,1
1330,8054,species,Tawny Eagle,Aquila rapax,,Chobe River--west of Kasane,BW-NW,09 Oct 2014,L2538778,S20699076,,1
1331,6620,species,African Skimmer,Rynchops flavirostris,,Chobe River--west of Kasane,BW-NW,09 Oct 2014,L2538778,S20699076,,1
1332,1822,species,Red-billed Spurfowl,Pternistis adspersus,,Chobe River--west of Kasane,BW-NW,09 Oct 2014,L2538778,S20699076,,1
1333,396,species,Knob-billed Duck,Sarkidiornis melanotos,,Chobe River--west of Kasane,BW-NW,09 Oct 2014,L2538778,S20699076,,1
1334,23458,species,Luapula Cisticola,Cisticola luapula,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1335,9997,species,Malachite Kingfisher,Corythornis cristatus,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1336,9922,species,Half-collared Kingfisher,Alcedo semitorquata,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1337,7673,species,Little Heron,Butorides atricapilla,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1338,7397,species,Great Cormorant,Phalacrocorax carbo,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1339,6340,species,Rock Pratincole,Glareola nuchalis,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1340,6125,species,Common Sandpiper,Actitis hypoleucos,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1341,5857,species,Long-toed Lapwing,Vanellus crassirostris,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1342,3108,species,Coppery-tailed Coucal,Centropus cupreicaudus,,Kasane--town,BW-NW,08 Oct 2014,L1070000,S20614376,,1
1343,2050,species,Red-eyed Dove,Streptopelia semitorquata,1,Zambezi River near Victoria Falls (Zimbabwe side),ZW-MN,07 Oct 2014,L1038161,S127226107,,1
1344,30944,species,Southern Red Bishop,Euplectes orix,,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1345,6827,species,Little Grebe,Tachybaptus ruficollis,2,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1346,5522,species,African Swamphen,Porphyrio madagascariensis,,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1347,5494,species,Red-knobbed Coot,Fulica cristata,,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1348,5462,species,Eurasian Moorhen,Gallinula chloropus,,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1349,662,species,Southern Pochard,Netta erythrophthalma,,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1350,530,species,Yellow-billed Duck,Anas undulata,,Korsman Bird Sanctuary,ZA-GT,06 Oct 2014,L1912725,S20305927,,1
1351,30405,species,Purple-banded Sunbird,Cinnyris bifasciatus,,St Lucia--iMfolozi River mouth,ZA-NL,04 Oct 2014,L4209873,S20614058,,1
